left,right,match,prompt,completion,pred_ditto_new_wdc_small,pred_ditto_new_wdc_medium,pred_ditto_new_wdc_large
"brand: Seiko 
title: Seiko Prospex SRPE09K1 Prospex watch 
description: Automatic diving watch with day-date bubble 
price: 501.17 
priceCurrency: GBP","title: Card Art Card Baby romper, Dutch Doobadoo 470.713.595 
price: 2.75",False,"brand: Seiko 
title: Seiko Prospex SRPE09K1 Prospex watch 
description: Automatic diving watch with day-date bubble 
price: 501.17 
priceCurrency: GBP

###

title: Card Art Card Baby romper, Dutch Doobadoo 470.713.595 
price: 2.75

###

Same product?", no,False,False,False
"brand: OKI 
title: OKI 42127407 Original Cyan High Capacity Toner Cartridge 
price: 198.92 
priceCurrency: GBP","title: MSI GeForce RTX 2070 SUPER VENTUS GP OC NVIDIA, 8 GB, GeForce RTX 2070 SUPER, GDDR6, PCI Express x16 3.0, Processor frequency 17 
price: 3135.00 
priceCurrency: PLN",False,"brand: OKI 
title: OKI 42127407 Original Cyan High Capacity Toner Cartridge 
price: 198.92 
priceCurrency: GBP

###

title: MSI GeForce RTX 2070 SUPER VENTUS GP OC NVIDIA, 8 GB, GeForce RTX 2070 SUPER, GDDR6, PCI Express x16 3.0, Processor frequency 17 
price: 3135.00 
priceCurrency: PLN

###

Same product?", no,False,False,False
"brand: Sony 
title: Sony BRAVIA KDL32WE613BU 32\ HD Ready HDR LED Smart TV with Freeview HD 
description: Product InformationSony Bravia WE61 TV SeriesScreen Size: 32 LED TVDisplay Format: 720p HD Ready | HDRSmart TV - YesPorts - 2 x HDMI & 2 x USP PortsProcessor: X-Reality ProAudio: DTS Digital SurroundSpecial Features: ClearAudio+, Cinematic S-Force Front SurroundOperating System: LinuxTuner: FreeviewPlayOverviewBe online instantly with one button YouTube™Go straight to YouTube™ and enjoy all your favourite videos. We have made YouTube™ faster than ever on this internet ready TV and included a YouTube™ button on the remote control for easy browsing.34High Dynamic Range for lifelike picturesWith High Dynamic Range (HDR), detail lost in the darkest and brightest areas of a picture are preserved, giving a much more dynamic look. See the textures in the shining metal wing of the airplane and the reflections of sunlight on the fuselage.5Rediscover every detail with X-Reality™ PROX-Reality™ PRO picture processing upscales every pixel for exceptional picture clarity. As frames are 
price: 249.97 
priceCurrency: GBP","title: Canon EF 400mm f/2.8L IS III USM Lens 
description: Professional telephoto performance from the world’s lightest¹ 400 mm f/2.8 lens 
price: 14179.99 
priceCurrency: EUR",False,"brand: Sony 
title: Sony BRAVIA KDL32WE613BU 32\ HD Ready HDR LED Smart TV with Freeview HD 
description: Product InformationSony Bravia WE61 TV SeriesScreen Size: 32 LED TVDisplay Format: 720p HD Ready | HDRSmart TV - YesPorts - 2 x HDMI & 2 x USP PortsProcessor: X-Reality ProAudio: DTS Digital SurroundSpecial Features: ClearAudio+, Cinematic S-Force Front SurroundOperating System: LinuxTuner: FreeviewPlayOverviewBe online instantly with one button YouTube™Go straight to YouTube™ and enjoy all your favourite videos. We have made YouTube™ faster than ever on this internet ready TV and included a YouTube™ button on the remote control for easy browsing.34High Dynamic Range for lifelike picturesWith High Dynamic Range (HDR), detail lost in the darkest and brightest areas of a picture are preserved, giving a much more dynamic look. See the textures in the shining metal wing of the airplane and the reflections of sunlight on the fuselage.5Rediscover every detail with X-Reality™ PROX-Reality™ PRO picture processing upscales every pixel for exceptional picture clarity. As frames are 
price: 249.97 
priceCurrency: GBP

###

title: Canon EF 400mm f/2.8L IS III USM Lens 
description: Professional telephoto performance from the world’s lightest¹ 400 mm f/2.8 lens 
price: 14179.99 
priceCurrency: EUR

###

Same product?", no,False,False,False
"title: SANDISK CRUZER GLIDE USB 3.0 DRIVE 32GB 
description: Secure and reliable portable storage with USB 3.0 performance and high capacities make it ideal for all your photos, videos, music and other files. The included SanDisk SecureAccess™ software provides password-protection to keep private files secure while leaving the rest of the drive available for sharing, while the retractable design safeguards the USB 3.0 connector when the drive is not in use. Plus, you have peace of mind, knowing that your SanDisk USB flash drive is backed by a five-year limited warranty. 
price: 1.5950499999999998E1 
priceCurrency: NZD","brand: Sandisk 
title: Pendrive 3.0 Sandisk Cruzer Glide 16 GB 
price: 5034 
priceCurrency: CLP",False,"title: SANDISK CRUZER GLIDE USB 3.0 DRIVE 32GB 
description: Secure and reliable portable storage with USB 3.0 performance and high capacities make it ideal for all your photos, videos, music and other files. The included SanDisk SecureAccess™ software provides password-protection to keep private files secure while leaving the rest of the drive available for sharing, while the retractable design safeguards the USB 3.0 connector when the drive is not in use. Plus, you have peace of mind, knowing that your SanDisk USB flash drive is backed by a five-year limited warranty. 
price: 1.5950499999999998E1 
priceCurrency: NZD

###

brand: Sandisk 
title: Pendrive 3.0 Sandisk Cruzer Glide 16 GB 
price: 5034 
priceCurrency: CLP

###

Same product?", no,True,False,False
"brand: Sony 
title: Sony BRAVIA KDL32WE613BU 32\ HD Ready HDR LED Smart TV with Freeview HD 
description: Product InformationSony Bravia WE61 TV SeriesScreen Size: 32 LED TVDisplay Format: 720p HD Ready | HDRSmart TV - YesPorts - 2 x HDMI & 2 x USP PortsProcessor: X-Reality ProAudio: DTS Digital SurroundSpecial Features: ClearAudio+, Cinematic S-Force Front SurroundOperating System: LinuxTuner: FreeviewPlayOverviewBe online instantly with one button YouTube™Go straight to YouTube™ and enjoy all your favourite videos. We have made YouTube™ faster than ever on this internet ready TV and included a YouTube™ button on the remote control for easy browsing.34High Dynamic Range for lifelike picturesWith High Dynamic Range (HDR), detail lost in the darkest and brightest areas of a picture are preserved, giving a much more dynamic look. See the textures in the shining metal wing of the airplane and the reflections of sunlight on the fuselage.5Rediscover every detail with X-Reality™ PROX-Reality™ PRO picture processing upscales every pixel for exceptional picture clarity. As frames are 
price: 249.97 
priceCurrency: GBP","title: Cruzer Glide USB Flashdrive - 32GB 
description: Secure and reliable portable storage with USB 3.0 performance and high capacities make it ideal for all your photos, videos, music, and other files. 
price: 19.99 
priceCurrency: NZD",False,"brand: Sony 
title: Sony BRAVIA KDL32WE613BU 32\ HD Ready HDR LED Smart TV with Freeview HD 
description: Product InformationSony Bravia WE61 TV SeriesScreen Size: 32 LED TVDisplay Format: 720p HD Ready | HDRSmart TV - YesPorts - 2 x HDMI & 2 x USP PortsProcessor: X-Reality ProAudio: DTS Digital SurroundSpecial Features: ClearAudio+, Cinematic S-Force Front SurroundOperating System: LinuxTuner: FreeviewPlayOverviewBe online instantly with one button YouTube™Go straight to YouTube™ and enjoy all your favourite videos. We have made YouTube™ faster than ever on this internet ready TV and included a YouTube™ button on the remote control for easy browsing.34High Dynamic Range for lifelike picturesWith High Dynamic Range (HDR), detail lost in the darkest and brightest areas of a picture are preserved, giving a much more dynamic look. See the textures in the shining metal wing of the airplane and the reflections of sunlight on the fuselage.5Rediscover every detail with X-Reality™ PROX-Reality™ PRO picture processing upscales every pixel for exceptional picture clarity. As frames are 
price: 249.97 
priceCurrency: GBP

###

title: Cruzer Glide USB Flashdrive - 32GB 
description: Secure and reliable portable storage with USB 3.0 performance and high capacities make it ideal for all your photos, videos, music, and other files. 
price: 19.99 
priceCurrency: NZD

###

Same product?", no,False,False,False
"brand: Epson 
title: Epson DURABrite T0894 Ink Cartridge - Yellow 
description: Inkjet - 1 
price: 10.81 
priceCurrency: GBP","brand: EPSON 
title: Epson T0879 Flamant Rose Cartouche d'encre Orange 
description: Epson T0879 Flamant Rose Cartouche d'encre Orange 
price: 13.21 
priceCurrency: EUR",False,"brand: Epson 
title: Epson DURABrite T0894 Ink Cartridge - Yellow 
description: Inkjet - 1 
price: 10.81 
priceCurrency: GBP

###

brand: EPSON 
title: Epson T0879 Flamant Rose Cartouche d'encre Orange 
description: Epson T0879 Flamant Rose Cartouche d'encre Orange 
price: 13.21 
priceCurrency: EUR

###

Same product?", no,False,False,False
"title: Ernie Ball Power Slinky Classic RNR Pure Nickel Electric (11-48) 3 Pack 
description: Ernie Ball Power Slinky Classic RNR Pure Nickel Electric (11-48) 3 Pack 
price: 15.99 
priceCurrency: USD","title: Ernie Ball Mega Slinky Nickel Wound Electric Guitar Strings (10.5-48) 3 Pack 
description: Ernie Ball Mega Slinky Nickel Wound Electric Guitar Strings (10.5-48) 3 Pack 
price: 16.95 
priceCurrency: USD",False,"title: Ernie Ball Power Slinky Classic RNR Pure Nickel Electric (11-48) 3 Pack 
description: Ernie Ball Power Slinky Classic RNR Pure Nickel Electric (11-48) 3 Pack 
price: 15.99 
priceCurrency: USD

###

title: Ernie Ball Mega Slinky Nickel Wound Electric Guitar Strings (10.5-48) 3 Pack 
description: Ernie Ball Mega Slinky Nickel Wound Electric Guitar Strings (10.5-48) 3 Pack 
price: 16.95 
priceCurrency: USD

###

Same product?", no,True,False,False
"title: Tissot T-Race Cycling T111.417.27.441.00 
price: 433.78 
priceCurrency: EUR","title: TISSOT T095.417.11.067.00 QUICKSTER 
price: 10530.00 
priceCurrency: CZK",False,"title: Tissot T-Race Cycling T111.417.27.441.00 
price: 433.78 
priceCurrency: EUR

###

title: TISSOT T095.417.11.067.00 QUICKSTER 
price: 10530.00 
priceCurrency: CZK

###

Same product?", no,False,False,False
"brand: Epson 
title: Epson Ultra Glossy Photo Paper 
price: 2150 
priceCurrency: EUR","title: EPSON S041944 ultra glossy photo paper 300g/m², 13x18cm/50vel",False,"brand: Epson 
title: Epson Ultra Glossy Photo Paper 
price: 2150 
priceCurrency: EUR

###

title: EPSON S041944 ultra glossy photo paper 300g/m², 13x18cm/50vel

###

Same product?", no,True,False,True
"title: SUA48RMXLBP3UAPC Smart-UPS XL 48V RM 3U Battery Pack 
price: 711963.00 
priceCurrency: XOF","brand: Epson 
title: Epson Encre Cyan XL (4 000 p) 
description: Epson Encre Cyan XL (4 000 p), Original, Cyan, Epson, - WorkForce Pro WF-6590DWF - WorkForce Pro WF-6590DTWFC - WorkForce Pro WF-6590D2TWFC - WorkForce..., 1 pièce(s), Impression à jet d'encre 
price: 77.47 
priceCurrency: EUR",False,"title: SUA48RMXLBP3UAPC Smart-UPS XL 48V RM 3U Battery Pack 
price: 711963.00 
priceCurrency: XOF

###

brand: Epson 
title: Epson Encre Cyan XL (4 000 p) 
description: Epson Encre Cyan XL (4 000 p), Original, Cyan, Epson, - WorkForce Pro WF-6590DWF - WorkForce Pro WF-6590DTWFC - WorkForce Pro WF-6590D2TWFC - WorkForce..., 1 pièce(s), Impression à jet d'encre 
price: 77.47 
priceCurrency: EUR

###

Same product?", no,False,False,False
"brand: Peak Design 
title: Everyday Sling V2 10L - Ash 
description: The smallest, lightest bag in our Everyday Line, the Everyday Sling V2 is designed for minimalist, on-the-go carry of everyday or photo gear. Available in 3 sizes for a range of creative setups, from a rangefinder camera to a pro DSLR, lenses, and laptop. Wearable as a cross-body sling or a waist bag*, the Sling’s convertible strap features a quick-adjuster that you can loosen when accessing gear and tighten when actively hiking or biking. Now in its 2nd generation, v2 boasts new size options, plus aesthetic and functional updates based on feedback from thousands of passionate customers.Product Specifications*3L model comes with 1 FlexFold Divider. 6L and 10L model comes with 2 FlexFold Dividers*3L and 6L comes with 2 large and 4 small internal stretch pockets. 10L comes with 4 small internal stretch pockets*3L and 6L worn as a sling or hip bag. 10L worn as a sling bag only*10L has luggage carry pass-through100% recycled DWR impregnated, double PU coated, weatherproof 400D
price: 1349.0 
priceCurrency: HKD","title: OAKLEY Radar EV Path Zonnebril 
price: 136.90 
priceCurrency: EUR",False,"brand: Peak Design 
title: Everyday Sling V2 10L - Ash 
description: The smallest, lightest bag in our Everyday Line, the Everyday Sling V2 is designed for minimalist, on-the-go carry of everyday or photo gear. Available in 3 sizes for a range of creative setups, from a rangefinder camera to a pro DSLR, lenses, and laptop. Wearable as a cross-body sling or a waist bag*, the Sling’s convertible strap features a quick-adjuster that you can loosen when accessing gear and tighten when actively hiking or biking. Now in its 2nd generation, v2 boasts new size options, plus aesthetic and functional updates based on feedback from thousands of passionate customers.Product Specifications*3L model comes with 1 FlexFold Divider. 6L and 10L model comes with 2 FlexFold Dividers*3L and 6L comes with 2 large and 4 small internal stretch pockets. 10L comes with 4 small internal stretch pockets*3L and 6L worn as a sling or hip bag. 10L worn as a sling bag only*10L has luggage carry pass-through100% recycled DWR impregnated, double PU coated, weatherproof 400D
price: 1349.0 
priceCurrency: HKD

###

title: OAKLEY Radar EV Path Zonnebril 
price: 136.90 
priceCurrency: EUR

###

Same product?", no,False,False,False
"title: Garmin Striker 4 010-01550-00 Black frequency = 50/77/20 
description: Garmin Striker 4 010-01550-00Product Detailscolor: Blacksize: frequency = 50/77/20Brand: GarminMPN: 010-01550-00UPC: 753759147013EAN: 0753759147013color: Blacksize: frequency = 50/77/200 | included transducer = nonemodel: 010-01550-00gender: UnisexMap fishing expeditions with ease with the Garmin Striker 4 0 10-01550-00. With easy-to-use controls and a sensitive GPS, it will help find the fish in several depths and water types. The Garmin fish finder keeps track of waypoints and routes with other STRIKER and EchoMap combos. This allows you to share these routes with others. This product can also mark and help return you to areas that were hot spots for fish. It can also help you return back to your boat ramp or dock. The marine fish finder provides uninterrupted imagery when switching between depth range scales. The GPS has a sonar history rewind option, so you can scroll back and mark waypoints that may have been missed. The Garmin product also has a built-in flasher and 
price: 1.2264E2 
priceCurrency: USD","title: GarminStriker Fishfinder w/Gps & Crirp Sonar 
price: 229.98 
priceCurrency: CAD",True,"title: Garmin Striker 4 010-01550-00 Black frequency = 50/77/20 
description: Garmin Striker 4 010-01550-00Product Detailscolor: Blacksize: frequency = 50/77/20Brand: GarminMPN: 010-01550-00UPC: 753759147013EAN: 0753759147013color: Blacksize: frequency = 50/77/200 | included transducer = nonemodel: 010-01550-00gender: UnisexMap fishing expeditions with ease with the Garmin Striker 4 0 10-01550-00. With easy-to-use controls and a sensitive GPS, it will help find the fish in several depths and water types. The Garmin fish finder keeps track of waypoints and routes with other STRIKER and EchoMap combos. This allows you to share these routes with others. This product can also mark and help return you to areas that were hot spots for fish. It can also help you return back to your boat ramp or dock. The marine fish finder provides uninterrupted imagery when switching between depth range scales. The GPS has a sonar history rewind option, so you can scroll back and mark waypoints that may have been missed. The Garmin product also has a built-in flasher and 
price: 1.2264E2 
priceCurrency: USD

###

title: GarminStriker Fishfinder w/Gps & Crirp Sonar 
price: 229.98 
priceCurrency: CAD

###

Same product?", yes,False,False,False
"title: 4 Piece Outdoor Wicker Furniture Set With Gray Cushions - Black 
description: AboutComprising a 2-person lounge sofa, two single armchairs and a tempered glass top coffee table, our Set is perfect for use indoors or outdoors. The fully-weaved PE Wicker is designed to be robust and longlasting in all weather conditions and easy to clean. Plus, the strong aluminium frame also ensures that all the seats can carry up to its fullest potential without lacking in quality and durability. Not least, ultimate comfort is also ensured with our extra thick 6mm high density foam used on all the seats. Better still, a bonus set of cream seat covers is included for easy changeovers.FeaturesStrong aluminum frameQuality PE wickerTempered glass topExtra thick 6mm high density foamSwitch color easily- bonus Cream coverWaterproof and removable cover250kg weight capacitySimple assemblyPerfect for indoor and outdoorSpecificationsMaterial: PE WickerFrame: AluminiumCover: Waterproof PolyesterFoam thickness: 6cmGlass top thickness: 5mmWeight capacity: 250kgPackage Content1 x
price: 1158.99 
priceCurrency: AUD","brand: Gardeon 
title: Gardeon 4-piece Wicker Outdoor Set - Black 
description: Gardeon 4-piece Wicker Outdoor Set - BlackMeticulously crafted, our Gardeon 4-piece Wicker Outdoor Set comprises a chic loveseat, two single armchairs and one matching side table for a beautiful integrated look. Its presence will definitely add panache and style to your deck, patio or even living room. Made of eco-friendly PE wicker and a sturdy steel frame, this set is designed to last through all weather and the test of time. The 5mm tempered glass top for the side table also ensures a strong and safe use with total peace of mind. Not least, the cushion covers are removable and washable to maintain their pristine appearance.Features* UV-resistant PE wicker* Heavy-duty galvanized steel frame* Matching side table with wicker border finish* 5mm thick tempered glass top* High density cotton cushions* Zipped cover* Indoor and outdoor use* Easy assemblySpecifications* UV resistance: 1500h* Frame: Galvanized steel tube* Fabric: Polyester* 2-seater sofa: 104cm (W) x 58cm (D) x 8
price: 384.99 
priceCurrency: AUD",False,"title: 4 Piece Outdoor Wicker Furniture Set With Gray Cushions - Black 
description: AboutComprising a 2-person lounge sofa, two single armchairs and a tempered glass top coffee table, our Set is perfect for use indoors or outdoors. The fully-weaved PE Wicker is designed to be robust and longlasting in all weather conditions and easy to clean. Plus, the strong aluminium frame also ensures that all the seats can carry up to its fullest potential without lacking in quality and durability. Not least, ultimate comfort is also ensured with our extra thick 6mm high density foam used on all the seats. Better still, a bonus set of cream seat covers is included for easy changeovers.FeaturesStrong aluminum frameQuality PE wickerTempered glass topExtra thick 6mm high density foamSwitch color easily- bonus Cream coverWaterproof and removable cover250kg weight capacitySimple assemblyPerfect for indoor and outdoorSpecificationsMaterial: PE WickerFrame: AluminiumCover: Waterproof PolyesterFoam thickness: 6cmGlass top thickness: 5mmWeight capacity: 250kgPackage Content1 x
price: 1158.99 
priceCurrency: AUD

###

brand: Gardeon 
title: Gardeon 4-piece Wicker Outdoor Set - Black 
description: Gardeon 4-piece Wicker Outdoor Set - BlackMeticulously crafted, our Gardeon 4-piece Wicker Outdoor Set comprises a chic loveseat, two single armchairs and one matching side table for a beautiful integrated look. Its presence will definitely add panache and style to your deck, patio or even living room. Made of eco-friendly PE wicker and a sturdy steel frame, this set is designed to last through all weather and the test of time. The 5mm tempered glass top for the side table also ensures a strong and safe use with total peace of mind. Not least, the cushion covers are removable and washable to maintain their pristine appearance.Features* UV-resistant PE wicker* Heavy-duty galvanized steel frame* Matching side table with wicker border finish* 5mm thick tempered glass top* High density cotton cushions* Zipped cover* Indoor and outdoor use* Easy assemblySpecifications* UV resistance: 1500h* Frame: Galvanized steel tube* Fabric: Polyester* 2-seater sofa: 104cm (W) x 58cm (D) x 8
price: 384.99 
priceCurrency: AUD

###

Same product?", no,True,True,False
"brand: Sharp 
title: Sharp Toner Cyan 15k - MX-2640 
price: 1295 
priceCurrency: SEK","title: 6\-26\ REMO Pinstripe Clear: 14\ 
price: 2.09E1 
priceCurrency: EUR",False,"brand: Sharp 
title: Sharp Toner Cyan 15k - MX-2640 
price: 1295 
priceCurrency: SEK

###

title: 6\-26\ REMO Pinstripe Clear: 14\ 
price: 2.09E1 
priceCurrency: EUR

###

Same product?", no,False,False,False
"brand: Znaka: Originlne 
title: Originlny toner HP 305X, HP CE410X (ierny) 
description: Originlny spotrebn materil pre tlaiarne HP 
price: 112.9 
priceCurrency: EUR","brand: HP 
title: ORIGINAL HP Toner schwarz CE410X 305X 
description: Original HP Produkt 
price: 102.85 
priceCurrency: EUR",True,"brand: Znaka: Originlne 
title: Originlny toner HP 305X, HP CE410X (ierny) 
description: Originlny spotrebn materil pre tlaiarne HP 
price: 112.9 
priceCurrency: EUR

###

brand: HP 
title: ORIGINAL HP Toner schwarz CE410X 305X 
description: Original HP Produkt 
price: 102.85 
priceCurrency: EUR

###

Same product?", yes,True,True,True
"brand: Epson 
title: EPSON ink čer Singlepack UltraChrome XD2 Black T40C140(50ml) 
description: EPSON ink Multipack 5-colours 33 Claria Premium Ink. 
price: 49 
priceCurrency: EUR","title: Epson C13T774140 T7741 Black Ink 140ml 
description: Who wants to spend time thinking about their printer? It should just work. We've developed our inks and printers to work in harmony, so that they'll do just that and give you consistent and reliable results without any fuss. That's because we invest in extensive research, high-tech manufacturing facilities and put our products through rigorous tests.But naturally, we can't say the same for inks that we've not created. There's no assurance from Epson that so-called compatible inks or remanufactured cartridges will deliver.Are you willing to put yourself at risk of unreliable yields and poor prints? Or worse, the cartridges failing to work or the printer breaking? Secure yourself against potential printing pitfalls by using genuine Epson ink. Type: Inkjet Cartridges, Brand: Epson, Colour: Black, Ink Volume: 140ml, For use in: Epson L655, M100; EcoTank ET-4550; WorkForce ET-4550, M100, M105, M200, M205 Barcode: 8715946601410Spicers code: 158459VOW code: EP60141",False,"brand: Epson 
title: EPSON ink čer Singlepack UltraChrome XD2 Black T40C140(50ml) 
description: EPSON ink Multipack 5-colours 33 Claria Premium Ink. 
price: 49 
priceCurrency: EUR

###

title: Epson C13T774140 T7741 Black Ink 140ml 
description: Who wants to spend time thinking about their printer? It should just work. We've developed our inks and printers to work in harmony, so that they'll do just that and give you consistent and reliable results without any fuss. That's because we invest in extensive research, high-tech manufacturing facilities and put our products through rigorous tests.But naturally, we can't say the same for inks that we've not created. There's no assurance from Epson that so-called compatible inks or remanufactured cartridges will deliver.Are you willing to put yourself at risk of unreliable yields and poor prints? Or worse, the cartridges failing to work or the printer breaking? Secure yourself against potential printing pitfalls by using genuine Epson ink. Type: Inkjet Cartridges, Brand: Epson, Colour: Black, Ink Volume: 140ml, For use in: Epson L655, M100; EcoTank ET-4550; WorkForce ET-4550, M100, M105, M200, M205 Barcode: 8715946601410Spicers code: 158459VOW code: EP60141

###

Same product?", no,False,False,False
"brand: Peak Design 
title: Peak Design Everyday Backpack 20L V2 
price: 1920 
priceCurrency: DKK","brand: PeakDesign 
title: PeakDesign Peak Design Everyday Sling 
description: If you're on the go and don't want to be burdened with too much gear or a bulky bag, take advantage of this Everyday Sling from Peak Design. Made for your essential gear, it can hold a DSLR or mirrorless camera body with 2-3 lenses, a 13\ laptop or tablet 
price: 149.95 
priceCurrency: USD",False,"brand: Peak Design 
title: Peak Design Everyday Backpack 20L V2 
price: 1920 
priceCurrency: DKK

###

brand: PeakDesign 
title: PeakDesign Peak Design Everyday Sling 
description: If you're on the go and don't want to be burdened with too much gear or a bulky bag, take advantage of this Everyday Sling from Peak Design. Made for your essential gear, it can hold a DSLR or mirrorless camera body with 2-3 lenses, a 13\ laptop or tablet 
price: 149.95 
priceCurrency: USD

###

Same product?", no,False,False,False
"title: D'Addario NYXL1150BT Medium Nickel Wound Electric Guitar Strings - Balanced Tension - 11-50 Gauge 
description: OverviewNYXL1150BT is a Balanced Tension set designed for greaterer dynamic control and a more consistent feel between strings for evenly balanced bending, strumming, fretting,and picking. D’Addario NYXL guitar strings will bend further, sing louder, and stay in tune better than any string you’ve played before. Envisioned, perfected, and manufactured by D’Addario in New York, this newly engineered, break-resistant, high-carbon steel core and plain steel alloy delivers a whole new level of freedom, confidence, and power. NYXL’s provide more strength and up to 131% greater tuning stability by utilizing a completely reinvented wire drawing process coupled with a revolutionary “fusion twist” process for the plain steels. The reformulated nickel plated string windings have greater magnetic properties resulting in higher output and enhanced mid-range frequency response for more presence and crunch.DetailsNYXL’s feature D’Addario’s exclusive New York manufactured, high carbon ste
price: 1.299E1 
priceCurrency: USD","title: D'Addario NYXL1164 7-String Medium Nickel Wound Electric Guitar Strings - 11-64 Gauge 
description: OverviewNYXL1164 is designed with larger gauges for 7-string players who prefer moderate flexibility and a full, beefy tone.D’Addario NYXL guitar strings will bend farther, sing louder, and stay in tune better than any string you’ve played before. Envisioned, perfected, and manufactured by D’Addario in New York, this newly engineered, break-resistant, high-carbon steel core and plain steel alloy delivers a whole new level of freedom, confidence, and power. NYXL’s provide more strength and up to 131% greater tuning stability by utilizing a completely reinvented wire drawing process coupled with a revolutionary “fusion twist” process for the plain steels. The reformulated nickel plated string windings have greater magnetic properties resulting in higher output and enhanced mid-range frequency response for more presence and crunch.DetailsNYXL's feature D’Addario’s exclusive New York manufactured, high carbon steel alloy for unprecedented strength – play fearlesslyImproved tun
price: 1.599E1 
priceCurrency: USD",False,"title: D'Addario NYXL1150BT Medium Nickel Wound Electric Guitar Strings - Balanced Tension - 11-50 Gauge 
description: OverviewNYXL1150BT is a Balanced Tension set designed for greaterer dynamic control and a more consistent feel between strings for evenly balanced bending, strumming, fretting,and picking. D’Addario NYXL guitar strings will bend further, sing louder, and stay in tune better than any string you’ve played before. Envisioned, perfected, and manufactured by D’Addario in New York, this newly engineered, break-resistant, high-carbon steel core and plain steel alloy delivers a whole new level of freedom, confidence, and power. NYXL’s provide more strength and up to 131% greater tuning stability by utilizing a completely reinvented wire drawing process coupled with a revolutionary “fusion twist” process for the plain steels. The reformulated nickel plated string windings have greater magnetic properties resulting in higher output and enhanced mid-range frequency response for more presence and crunch.DetailsNYXL’s feature D’Addario’s exclusive New York manufactured, high carbon ste
price: 1.299E1 
priceCurrency: USD

###

title: D'Addario NYXL1164 7-String Medium Nickel Wound Electric Guitar Strings - 11-64 Gauge 
description: OverviewNYXL1164 is designed with larger gauges for 7-string players who prefer moderate flexibility and a full, beefy tone.D’Addario NYXL guitar strings will bend farther, sing louder, and stay in tune better than any string you’ve played before. Envisioned, perfected, and manufactured by D’Addario in New York, this newly engineered, break-resistant, high-carbon steel core and plain steel alloy delivers a whole new level of freedom, confidence, and power. NYXL’s provide more strength and up to 131% greater tuning stability by utilizing a completely reinvented wire drawing process coupled with a revolutionary “fusion twist” process for the plain steels. The reformulated nickel plated string windings have greater magnetic properties resulting in higher output and enhanced mid-range frequency response for more presence and crunch.DetailsNYXL's feature D’Addario’s exclusive New York manufactured, high carbon steel alloy for unprecedented strength – play fearlesslyImproved tun
price: 1.599E1 
priceCurrency: USD

###

Same product?", no,False,False,False
"title: 9000 Series 8kg Heat Pump Dryer 
description: 9000 Series 8kg 8 Star Energy, 13 Programs, LCD Colour Touch, AbsoluteCare, SensiDry, Silver Door, Heat Pump 
price: 2599.00 
priceCurrency: AUD","title: Fisher & Paykel 8kg Condensor Clothes Dryer 
description: 8kg Condensing Dryer 
price: 998 
priceCurrency: AUD",False,"title: 9000 Series 8kg Heat Pump Dryer 
description: 9000 Series 8kg 8 Star Energy, 13 Programs, LCD Colour Touch, AbsoluteCare, SensiDry, Silver Door, Heat Pump 
price: 2599.00 
priceCurrency: AUD

###

title: Fisher & Paykel 8kg Condensor Clothes Dryer 
description: 8kg Condensing Dryer 
price: 998 
priceCurrency: AUD

###

Same product?", no,False,False,False
"title: Dutch Dobadoo - Card Art - Snowglobe 
price: 32.95 
priceCurrency: DKK","title: Rondure 1 Light Sphere Pendant 
description: Dimensions: 22.5\ Dia x 60.5\ HWeight: 13 lbsMaterials: MetalDark Oil Rubbed Bronze, French Gold With Antique Brass Accents.Shade Size: 22.5 x 22.51Bulb(s)Wattage: 100WVoltage: 110VSocket Type: E27Dark Oil Rubbed Bronze, French Gold With Antique Brass Accents. 
price: 6.2216E2 
priceCurrency: CAD",False,"title: Dutch Dobadoo - Card Art - Snowglobe 
price: 32.95 
priceCurrency: DKK

###

title: Rondure 1 Light Sphere Pendant 
description: Dimensions: 22.5\ Dia x 60.5\ HWeight: 13 lbsMaterials: MetalDark Oil Rubbed Bronze, French Gold With Antique Brass Accents.Shade Size: 22.5 x 22.51Bulb(s)Wattage: 100WVoltage: 110VSocket Type: E27Dark Oil Rubbed Bronze, French Gold With Antique Brass Accents. 
price: 6.2216E2 
priceCurrency: CAD

###

Same product?", no,False,False,False
"title: Apple 10.2\ iPad (Late 2019, 128GB, Wi-Fi Only, Space Gray) 
description: 10.2\ Multi-Touch Retina Display2160 x 1620 Screen Resolution (264 ppi)Apple A10 64-Bit SoC & M10 CoprocessorWi-Fi 5 (802.11ac) | Bluetooth 4.2 
price: 499 
priceCurrency: USD","title: iPad 2018 128GB Space Gray Wifi + 4G (B grade) 
price: 429.00 
priceCurrency: EUR",False,"title: Apple 10.2\ iPad (Late 2019, 128GB, Wi-Fi Only, Space Gray) 
description: 10.2\ Multi-Touch Retina Display2160 x 1620 Screen Resolution (264 ppi)Apple A10 64-Bit SoC & M10 CoprocessorWi-Fi 5 (802.11ac) | Bluetooth 4.2 
price: 499 
priceCurrency: USD

###

title: iPad 2018 128GB Space Gray Wifi + 4G (B grade) 
price: 429.00 
priceCurrency: EUR

###

Same product?", no,False,True,True
